user_id,Dinero Gastado,P de Recomendacion,Cantidad de Items
76561197991992793,19.99,100.0,25
76561197991992793,7.99,100.0,25
76561197991992793,7.99,100.0,25
76561197991992793,7.99,100.0,25
76561197991992793,19.99,100.0,25
76561197991992793,14.99,100.0,25
76561197991992793,19.99,100.0,25
76561197991992793,19.99,100.0,25
76561197991992793,19.99,100.0,25
76561197991992793,9.99,100.0,25
76561198071480873,9.99,0.0,26
76561198071480873,19.99,0.0,26
76561198071480873,19.99,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,14.99,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,14.99,0.0,26
76561198071480873,14.99,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,5.99,0.0,26
76561198071480873,5.99,0.0,26
76561198071480873,5.99,0.0,26
76561198071480873,5.99,0.0,26
76561198071480873,5.99,0.0,26
76561198071480873,5.99,0.0,26
76561198071480873,5.99,0.0,26
76561198071480873,5.99,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,0.0,0.0,26
76561198071480873,6.99,0.0,26
76561198071480873,6.99,0.0,26
76561198071480873,6.99,0.0,26
76561198071480873,6.99,0.0,26
76561198071480873,6.99,0.0,26
76561198071480873,6.99,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,7.99,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,4.99,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,9.99,0.0,26
76561198071480873,7.99,0.0,26
76561198071480873,4.99,0.0,26
76561198071480873,4.99,0.0,26
76561198071480873,4.99,0.0,26
76561198049415770,9.99,0.0,24
76561198049415770,19.99,0.0,24
76561198049415770,19.99,0.0,24
76561198049415770,19.99,0.0,24
76561198049415770,39.99,0.0,24
76561198049415770,0.0,0.0,24
76561198049415770,0.0,0.0,24
76561198049415770,29.99,0.0,24
76561198049415770,19.99,0.0,24
76561198049415770,14.99,0.0,24
76561198049415770,14.99,0.0,24
76561198049415770,14.99,0.0,24
76561198049415770,4.99,0.0,24
76561198049415770,19.99,0.0,24
76561198049415770,7.99,0.0,24
76561198049415770,9.99,0.0,24
76561198049415770,4.99,0.0,24
76561198049415770,9.99,0.0,24
76561198049415770,9.99,0.0,24
76561198049415770,7.99,0.0,24
76561198049415770,4.99,0.0,24
76561198049415770,4.99,0.0,24
76561198049415770,4.99,0.0,24
76561198082003335,9.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,14.99,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,49.99,0.0,47
76561198082003335,49.99,0.0,47
76561198082003335,49.99,0.0,47
76561198082003335,14.99,0.0,47
76561198082003335,14.99,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,14.99,0.0,47
76561198082003335,14.99,0.0,47
76561198082003335,14.99,0.0,47
76561198082003335,14.99,0.0,47
76561198082003335,14.99,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,0.0,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,19.99,0.0,47
76561198082003335,7.99,0.0,47
76561198082003335,9.99,0.0,47
76561198082003335,4.99,0.0,47
76561198082003335,9.99,0.0,47
76561198082003335,9.99,0.0,47
76561198082003335,7.99,0.0,47
76561198082003335,4.99,0.0,47
76561198082003335,4.99,0.0,47
76561198082003335,4.99,0.0,47
4301945,9.99,0.0,13
4301945,9.99,0.0,13
4301945,9.99,0.0,13
4301945,14.99,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,4.99,0.0,13
4301945,4.99,0.0,13
4301945,4.99,0.0,13
4301945,6.99,0.0,13
4301945,6.99,0.0,13
4301945,11.99,0.0,13
4301945,11.99,0.0,13
4301945,0.0,0.0,13
4301945,0.0,0.0,13
4301945,4.99,0.0,13
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,14.99,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,21.99,0.0,41
acousticpants,21.99,0.0,41
acousticpants,21.99,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,0.0,0.0,41
acousticpants,9.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,29.99,0.0,41
acousticpants,29.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,19.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,14.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,7.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,4.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,9.99,0.0,41
acousticpants,7.99,0.0,41
acousticpants,4.99,0.0,41
acousticpants,4.99,0.0,41
acousticpants,4.99,0.0,41
76561197963392788,9.99,0.0,40
76561197963392788,61.99,0.0,40
76561197963392788,61.99,0.0,40
76561197963392788,61.99,0.0,40
76561197963392788,61.99,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,7.99,0.0,40
76561197963392788,14.99,0.0,40
76561197963392788,14.99,0.0,40
76561197963392788,14.99,0.0,40
76561197963392788,39.99,0.0,40
76561197963392788,39.99,0.0,40
76561197963392788,39.99,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,29.99,0.0,40
76561197963392788,29.99,0.0,40
76561197963392788,39.99,0.0,40
76561197963392788,39.99,0.0,40
76561197963392788,19.99,0.0,40
76561197963392788,19.99,0.0,40
76561197963392788,19.99,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,19.99,0.0,40
76561197963392788,19.99,0.0,40
76561197963392788,19.99,0.0,40
76561197963392788,4.99,0.0,40
76561197963392788,14.99,0.0,40
76561197963392788,14.99,0.0,40
76561197963392788,14.99,0.0,40
76561197963392788,14.99,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,0.0,0.0,40
76561197963392788,29.99,0.0,40
76561197963392788,9.99,0.0,40
76561197963392788,9.99,0.0,40
76561197963392788,9.99,0.0,40
76561197963392788,14.99,0.0,40
76561197963392788,29.99,0.0,40
76561197963392788,9.99,0.0,40
76561197963392788,19.99,0.0,40
76561197963392788,9.99,0.0,40
76561197963392788,9.99,0.0,40
76561197963392788,6.99,0.0,40
76561197963392788,9.99,0.0,40
76561197963392788,4.99,0.0,40
76561197963392788,4.99,0.0,40
76561197963392788,4.99,0.0,40
76561197963392788,9.99,0.0,40
76561197963392788,4.99,0.0,40
76561197963392788,4.99,0.0,40
76561197963392788,4.99,0.0,40
76561198092440135,9.99,0.0,45
76561198092440135,19.99,0.0,45
76561198092440135,19.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,14.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,2.99,0.0,45
76561198092440135,2.99,0.0,45
76561198092440135,0.0,0.0,45
76561198092440135,0.0,0.0,45
76561198092440135,0.0,0.0,45
76561198092440135,0.0,0.0,45
76561198092440135,0.0,0.0,45
76561198092440135,6.99,0.0,45
76561198092440135,6.99,0.0,45
76561198092440135,6.99,0.0,45
76561198092440135,14.99,0.0,45
76561198092440135,14.99,0.0,45
76561198092440135,14.99,0.0,45
76561198092440135,14.99,0.0,45
76561198092440135,14.99,0.0,45
76561198092440135,0.99,0.0,45
76561198092440135,0.99,0.0,45
76561198092440135,0.99,0.0,45
76561198092440135,0.99,0.0,45
76561198092440135,19.99,0.0,45
76561198092440135,24.99,0.0,45
76561198092440135,24.99,0.0,45
76561198092440135,29.99,0.0,45
76561198092440135,19.99,0.0,45
76561198092440135,19.99,0.0,45
76561198092440135,39.99,0.0,45
76561198092440135,39.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,14.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,19.99,0.0,45
76561198092440135,19.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,7.99,0.0,45
76561198092440135,19.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,4.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,7.99,0.0,45
76561198092440135,4.99,0.0,45
76561198092440135,4.99,0.0,45
76561198092440135,4.99,0.0,45
76561198092440135,9.99,0.0,45
76561198092440135,4.99,0.0,45
76561198092440135,4.99,0.0,45
76561198092440135,4.99,0.0,45
76561198092440135,9.99,0.0,45
76561197996571086,9.99,100.0,43
76561197996571086,14.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,14.99,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,59.99,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,0.0,100.0,43
76561197996571086,34.99,100.0,43
76561197996571086,34.99,100.0,43
76561197996571086,34.99,100.0,43
76561197996571086,34.99,100.0,43
76561197996571086,14.99,100.0,43
76561197996571086,14.99,100.0,43
76561197996571086,14.99,100.0,43
76561197996571086,9.99,100.0,43
76561197996571086,9.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,9.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,9.99,100.0,43
76561197996571086,9.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,7.99,100.0,43
76561197996571086,19.99,100.0,43
76561197996571086,4.99,100.0,43
76561197996571086,9.99,100.0,43
76561197996571086,9.99,100.0,43
76561197996571086,7.99,100.0,43
76561197996571086,4.99,100.0,43
